The 17 Most Important Welsh Things That Happened In 2015	1
Obama Has No Quick Fix for Banks	0
Strikeforce Challengers 14 MMA Results	0
Plane crash on Catalina Island injures three, causes bush fire	0
American bandleader Kevin Eubanks to leave 'Tonight Show'	0
UCLA defeats USC, ends Trojans' BCS title hopes	0
Venezuelan Police Raid Offices of TV Executive	0
Thaksin's ex-wife appeals tax evasion conviction	0
Sydney FC to lose competition points	0
14 Pictures "HSM" Zac Efron Took That He Wouldn't Today	1
A Way to Remember Robinson for His 90th Birthday	0
These 17 Pastas Are Incredibly Creamy And Delicious	1
We Know What You Should Name Your Dog Based On Your Sign	1
New Arrivals Mean New Quandary for Knicks	0
U.S. Has the Capacity to Prosper, Obama and Volcker Say	0
Killing of Sikh Leader Sets Off Riots in India	0
Two Editors to Share No. 2 Spot at The Associated Press	0
Indigenous Australians told to "wash for fuel"	0
KJ Noons stripped of EliteXC Lightweight Title	0
You Can Officially Make It Through A Whole Day With Just Star Wars Merch	1
This French Braid Bun Is So Damn Pretty It Hurts	1
Football Club Could Segregate Black Fans From White Fans	1
Spiders' egg case silk gene found	0
6.5 magnitude earthquake hits off coast of Taiwan	0
What Would Your North Pole Stripper Name Be	1
What Do You Do Instead Of Going Home For The Holidays	1
For Jamaica, 2012 Report on Gender Equality and Development focuses on men	0
Technology developed to detect fake drugs quickly	0
Strategic arms talks between Russia and the US end without declaration	0
"Fallout 4" May Have Caused A Dramatic Dip In Pornhub's Traffic	1
Lawmakers Seek to Return Right to Sue Device Makers 	0
As Giants Break Camp, Coughlin Uses Lakers as Motivation	0
French Parliament adopts controversial copyright bill	0
British Newspaper Says It Caught Lords Offering to Lobby for a Fee	0
A Man Went Snowboarding Through Times Square During The Blizzard	1
We Know Your Valentine's Day Plans Based On Random Questions	1
What Being A Straight Woman On Tinder Has Taught Me	1
Blake Lively, Taylor Swift, And A Kangaroo Took A Selfie Together	1
10 Most Mesmerizing Latte Art Videos Of 2015	1
21 Struggles Everyone Who Has Done A Dissertation Will Understand	1
The History Of Chocolate Will Make You Want To Go Out And Get A Bar Right Now	1
Celebs Ate Just As Much As You On Thanksgiving	1
The Naming of Swine Flu, a Curious Matter	0
Can You Guess The Artist Based On Their Hit Album Cover Art	1
27 Products For People Who Are Completely Obsessed With Pizza	1
What's Your Horoscope For The Week Of November 9	1
21 Thirstiest Men Of 2015	1
2009–10 UEFA Champions League: Round of 16 field set	0
If Recent Albums Had More Accurate Titles	1
David Beckham Just Got Romeo The Best Birthday Present	1
Sony in Expansion of U.S. and Foreign TV Business	0
Here's What Canadians Did While Americans Celebrated Thanksgiving	1
A Small Showing, but With Big Dreams	0
18 Struggles Everyone With A Cat's Name Has To Go Through	1
Anti-abortion activist Bernard Nathanson dies aged 84	0
This Man Built A Kayak For His Dogs And It'll Give You Serious Squad Goals	1
7 Turkeys Wondering Why Everyone's Acting So Weird	1
International Board fixes soccer field size, halts technology experiments	0
Meghan Trainor And Ariana Grande Teamed Up On A New Song	1
2008 Major League Soccer: Toronto FC vs. D.C. United	0
Olivia Wilde Is Taking On A More Active Role To Support Women In Film	1
Which Pie Matches Your Zodiac Sign	1
For Some in Crowd, a Day of Cold and Confusion	0
What Britney Spears Instagram Looks Like Vs. Other Pop Stars' Instagrams	1
We Know What Hair Color You Need To Rock This Fall	1
What Thanksgiving Side Dish Are You	1
Bird flu resistant to anti-viral drug	0
Photographer Gregory Crewdson Releases Haunting New Series	1
Tropical Storm Epsilon forms as 2005 Atlantic hurricane season comes to an end	0
Meet The Women Who Run The Raddest Non-Girl Scout Troop Around	1
People Are Using #BlackDotCampaign To Talk About A Controversial Domestic Violence Campaign	1
Gas prices in the U.S. fall below $2 a gallon	0
These Are The Best Products You Can Get With Your Sephora Gift Card	1
Which Quidditch Team Should You Support	1
More Room on the iPod, Coming Soon	0
11 Shameful Twerking Confessions	1
Protomartyr's Joe Casey Isn't Too Old For Indie Rock	1
15 Times "Broad City" Was The Best Part Of 2015	1
Suspected assassin of Turkish-Armenian journalist arrested	0
Would You Hook Up With These Ghosts	1
Serena Williams Struggles and Blake Loses Again at French Open	0
Thai PM declares state of emergency over airport blockades	0
A Student Just Made The Best Cover Of Adele's "Hello" You May Ever Hear	1
16 Photos From The Delhi Queer Pride Parade That Will Restore Your Faith In Humanity	1
15 Awesome Gifts For Anyone Who Loves Boobs	1
In Battle to Land Embattled Governor, Messages Show Extra-Sharp Media Elbows	0
Communist Becomes Premier of Nepal	0
16 New Year's Resolutions That Will Make Anyone A Better Cook	1
My Mom And I Went To A Taylor Swift Concert And It Was Pure Magic	1
Here Are 7 Weeknight Dump Dinners You Can Make In Your Slow Cooker	1
21 Wicked Ways To Trick People Into Eating The Best Candy Ever	1
Tom Brady Looks Like He's 100% Moved On At His Son's Hockey Game Since Broncos Loss	1
Scuderi, an Unlikely Savior, Emerges for the Penguins	0
21 Times We All Fell Head Over Heels For Oscar Isaac	1
25 Of Our Deepest Desires	1
23 People Anyone Who's Stayed In A Hostel Will Recognise	1
Can Your Body Language Trick People Into Liking You	1
E-Passport cloned in five minutes	0
Michael Jackson film "This Is It" to be premiered in at least 15 world cities simultaneously	0
26 Signs You're 26	1
British House of Commons' Speaker addresses Parliament ahead of vote of no confidence	0
The Hardest "America's Next Top Model" Quiz You'll Take Today	1
12 Celebrities With Guy Fieri's Hair	1
9 Times Olivia Was Ashamed Of Raven-Symone	1
Obama Administration to Stop Raids on Medical Marijuana Dispensers	0
Car Bomb Kills Police Official in Spain	0
Protester says Japanese whalers shot him	0
19 Gifts For People Who Are Slightly Obsessed With "Minecraft"	1
This Polar Bear Loves To Wear A Bucket On Her Head	1
22 Pictures That Prove Everyone Is Totally Faking It	1
23 Pictures That Prove There Is Still Hope For All Of Us	1
Temp Job in Paradise Pays $100,000	0
New Zealand's South Island and southern North Island struck by storms	0
Scotland sets date for referendum	0
Bankruptcy Could Be More Costly	0
19 '00s Teen Movies Summed Up In One Sentence	1
Federer Struggles With His Altered World	0
15 Life Changing Beauty Products You Need	1
Modifying Mortgages Can Be Tricky	0
With Troubled Coyotes, Gretzky Called On as Savior Again	0
This Test Will Determine If Nature Or Nurture Runs Your Life	1
34 Very Important Pictures Of Shia LaBeouf Watching His Own Movies	1
The 20 Worst Times To Make Eye Contact	1
Indonesian military plane disappears	0
Host England Falls to the Brink in World Twenty20 Cricket	0
Which "Jane The Virgin" Character Are You Based On Your Zodiac Sign	1
South Korean regulators fine Microsoft $32 million	0
36 Backstage Celebrity Instagrams From The Emmys	1
Kids Talk About When Their Parents Got Divorced	1
22 Honest Confessions From A Burger King Server	1
11 Arts And Crafts Projects That Prove Mason And Penelope Disick Are Creative Geniuses	1
Mid-'00s Chris Pratt Was The Best Chris Pratt And Here's Why	1
"Black-ish" Will Tackle The N-Word In Season Premiere	1
15 People Who Brought Laziness To A Whole New Level	1
Which Canadian Celebrity Should You Marry Based On Your Zodiac Sign	1
Here's Our Dream Cast For The Gender-Swapped "Twilight Reimagined's" Edythe And Beau	1
Scientists proudly display oldest crystal on Earth	0
22 Of The Funniest Excuses People Have Used To Justify Skipping A Workout	1
7 Ways To Eat Healthier Without Even Realizing	1
Can You Guess The Music Video Featuring Nicki Minaj From Its Screenshot	1
Bed Bugs Are Traveling (Not Just on Your Body)	0
The 17 Best Bars In Buenos Aires You Must Visit In 2016	1
The Times Reports Quarterly Loss of $74.5 Million	0
William Gibson, American playwright, dies at age 94	0
Amy Poehler And Tina Fey Make Epic Return As Hillary Clinton And Sarah Palin	1
Here's What This 23-Year-Old Learned From Talking About Her Herpes	1
First television channel in Esperanto launches online	0
Kids Explain Some Lessons We Probably All Need To Hear	1
Uganda introduces anti-homosexual legislation	0
Pigskin A Blanket: NFL Divisional Round Picks	1
Are You Pee Or Poo	1
Airlines, Already Suffering, Brace for Further Woes	0
Daimler Posts $1.7 Billion Loss in 1st Quarter	0
A Little Girl Asked Her Mom To Be Friends With Her Dad And It Will Melt Your Heart	1
22 Tweets That Are Way Too Funny For Anyone Who Hates Wearing Jeans	1
This Is What A Partridge Looks Like, Just So You Know	1
Which Cheap American Beer Are You	1
Search continues for crashed Cambodian plane and 22 aboard	0
19 Foods To Shut Yourself In With This Winter	1
Recession Drains Social Security and Medicare	0
Which Member Of Olivia Pope And Associates Are You	1
Solve This Crossword To Find A Weird Hollywood Conspiracy	1
NASA astronaut Tim Kopra, crew member of upcoming mission, sustains injury	0
Despite Profit Decline, Optimistic Words at Nokia	0
Can You Guess The Song From Adele's "25" From These Emojis	1
28 Onion Headlines That Basically Sum Up Your Life	1
Royal wedding delayed as Prince plans for Pope's funeral	0
Are You Ready To Sync Your Vagina With Your Smartphone	1
Women Tried Boudoir Photography For The First Time And Loved Every Second Of It	1
In U.S., British Libel Rulings Raise Concern	0
How The Hole In My Heart Almost Killed Me	1
Can You Identify The Kesha Music Video By A Screencap	1
US congressmen sue Obama for military action in Libya	0
This Is What Ursula Would Look Like If She Lived In Different Ocean Environments	1
Knicks Rally Past Pistons, and Into Playoff Contention	0
Perrie Edwards Recreated Britney's "Baby One More Time" And It's Perfect	1
The 28 Most WTF, LOL, And OMG Viral Videos Of 2015	1
News Corp. Unit Settles Suit With a Rival, Then Buys It	0
Which Hogwarts Houses Do The Avengers Belong In	1
Calculating Consumer Happiness at Any Price	0
Video Slur Puts Prince Harry Back in Headlines	0
Water main bursts in west Edinburgh; traffic, utilities disrupted	0
Waking Up From the N.B.A. Draft and Wimbledon	0
England's Football Association complains over missed goal	0
17 Tweets About "The Force Awakens" That Will Make You Laugh Your Ass Off	1
17 Amazing Comfort Foods Guaranteed To Make You Drool	1
Internal audit reveals IRS improperly identified hundreds of thousands of taxpayers as potential frauds	0
Israeli air strikes hit government compounds in Gaza	0
Are You Dope Or Nope	1
In Downturn, Marketers Still Rely on New Products	0
Elmo's Twitter Is Lit AF	1
Helpline: Do you know this pianist?	0
22 Things Anyone Who Has Ever Had A Cell Phone Will Get	1
These Portraits Reveal The Brutal Beauty Of Dance	1
21 Things Every Minnesotan Has To Do At The Start Of Winter	1
House Committee Approves Health Care Bill	0
Everyone Just Found Out That Denzel's Son Is Really Hot	1
19 Random Questions That You'll Probably Never Know The Answer To	1
Two rockets hit southern Beirut	0
15 Questions The World Has For Black Friday	1
How To Fake Your Way Through The Super Bowl	1
12 Undeniable Reasons Denise Hemphill Is The Best Character On "Scream Queens"	1
Pope John Paul II leaves hospital	0
Johan Santana Has No Changeup for His Competitive Fire	0
Floods in midwest and plains kill over 20	0
"Curvy" Targeting Is Banned For Gmail Advertisers	1
Which Stock Photo Represents You And Your Work BFF	1
Here's How People LOL Differently Around The World	1
Former MLB player Rollie Stiles dies	0
Which Disney Prince Is Better Than The Rest	1
Tell Us About Yourself(ie): Taylor Kinney	1
Alistair Darling unveils UK's 2010 Budget	0
7 Adorable Crossbreed Dogs You Never Knew Existed	1
DNA components found in meteorites	0
10 Movies With A Shit-Ton Of Lesbian Subtext	1
These 17 Inappropriate Pumpkins Will Make You Feel Things	1
Nine killed after bombings in southern Afghanistan	0
People Are Pretending To Faint In Front Of Their Dogs To See How They React	1
45 Things You Probably Didn't Know About "The Sisterhood Of The Traveling Pants"	1
19 Times Angela Bassett Outshined Everyone	1
Wiltshire constabulary issues European arrest warrant for Hayley Richards murder	0
Thai Leader Urges Calm Amid Widening Protests	0
Are You Compatible With Your Celebrity Crush	1
Molly Crabapple Is The Writer Who Made Me A Writer	1
Suspect in Atlanta courthouse shooting appears at hearing	0
If McDonald's Made Happy Meal Toys For Thirtysomethings	1
Giant Lego man found in sea	0
24 Reasons You Should Stop Messing Around And Just Marry A Brit	1
US stocks log gains for fourth week in a row	0
Naomi Campbell Posed Nude For A Magazine And It Is Everything	1
Japan facing 'most severe crisis since World War II', says prime minister	0
Long Line at the N.B.A. Complaint Desk	0
Bush Administration changes official position on legitimacy of Qur'an desecration allegations	0
Dear World, You're RUINING Indian Food, Please Stop	1
19 Things That Won't Make Sense To Non-Twins	1
25 Badass Tanks That Will Actually Inspire You To Exercise	1
21 Words You Won't Truly Understand Unless You're From Miami	1
Obama Set for First Step on Immigration Reform	0
19 Of The Best Things That Ever Happened In A Grocery Store	1
What Bad Teenage Fashion Choice Do You Regret The Most	1
Rare Centrist in State Senate Used Power to Shape Budget	0
Should You Be With Leonardo DiCaprio Or Ryan Gosling	1
Two-year-old punished in dryer	0
Militants kill at least 21 Algerian police in ambush	0
Ceremony to Name Court for Carril Is Also a Sad Reminder	0
2007 FIFA U20 World Cup: Austria, Czech Republic, Spain and US make it to quarters	0
Nineteenth Maccabiah Games open in Jerusalem	0
British snooker commentator Ted Lowe dies aged 90	0
Your Chance to Show What the Super Bowl Logo Should Look Like	0
The Online Ad That Knows Where Your Friends Shop	0
The First New "Powerpuff Girls" Clip Has Buttercup Beating Up A Misogynist Lumberjack	1
24 Tweets About Being Introverted That'll Make You Laugh Out Loud	1
38 killed after US helicopter crashes in Afghanistan	0
How Many Kardashian Sisters Can You Find In This Mini Crossword	1
Filesharing software distributor LimeWire ordered to close by court	0
Hewlett-Packard to expand partnership with SAP	0
Gay Men Gave Lesbians Makeovers And The Result Was Disastrous	1
Girlfriends Lived A Morning In The Life Of Their Boyfriends And Learned So Many Things	1
23 Dance Moves That Changed Our Lives In 2015	1
Ariane 5 rocket launches Superbird 7 and AMC-21 satellites	0
Forensics Is a Hit in School, Maggots and All	0
How To Make A Seafood Stew To Warm Every Heart	1
The 25 Places You Must Explore In 2016	1
Civil Rights lawyer Oliver Hill dies	0
This Hipster Barbie Account Perfectly Mocks Every Annoying Person On Instagram	1
Michael B. Jordan Is Too Hot To Handle In This New Movie Trailer	1
Group claims responsibility for London explosions	0
You Need To Watch 5,000 Ducklings Run Into A Pond Right Now	1
Mariah Carey's Insane Engagement Ring Belongs In A History Textbook	1
Fire and explosions kill at least 30 at Iranian chemical factory	0
North Carolina terrorist ring broken up, seven arrested	0
Israel sets 36 hour ultimatum for Hamas	0
UK mathematician Nick Higham wins Fröhlich Prize	0
2008 Taiwan Tourism Exposition to encourage tourism industry after Sichuan earthquake	0
15 People Who Are Definitely Not On The Drake Train	1
US Supreme Court judge Ginsburg undergoes surgery for pancreatic cancer	0
Columbia Moves a Game Behind First Place in the Ivy	0
Tesla, Awaiting U.S. Aid, Unveils Its Electric Car	0
2008 Young Designers' Exhibition to interact with the world	0
Guys Get '90s Boyband Makeovers For Their Significant Others	1
Independent Film Service on Shopping Spree at Sundance	0
We Tried Flavoured Lube And This Is What Happened	1
Discovery docks with International Space Station	0
Laura Bush visits Middle East in goodwill tour	0
After F1 test, Bourdais hopes to return to winning form in Edmonton	0
Hezbollah strengthening, according to Israeli Defense Minister	0
27 Secrets Waiters In Pubs Will Never Tell You	1
Which "Neon Genesis Evangelion" Character Are You	1
Obama and Romney battle in second U.S. presidential debate	0
Did You Know Barbie And Ken Have Last Names	1
Every Girl Who Has Tried A Makeup Tutorial Will Recognize These Struggles	1
Four-Run Second Helps Virginia Eliminate Cal State Fullerton	0
Ads, Subtle and Less So, Grace Magazine Covers	0
7 Signs You Grew Up With Only Brothers	1
Medical Review Firm, After Federal Sting, Goes Out of Business	0
Salma Hayek's Advice For Women Is Basically All You'll Ever Need	1
Doughnut on display in Springfield, New Zealand	0
China launches Chang'e 2 lunar probe	0
7 Ways Life Is Just One Big Game Of Tetris	1
We Know What Celebrity You Fantasize About	1
Show Us Your Health And Fitness-Inspired Tattoos	1
Pakistan and Afghan Taliban Close Ranks	0
Southern Sudanese, Delivering Aid, Are Killed in Ambush	0
Pirate Bay case: Internet group attacks websites in "Operation Baylout"	0
Google prepares to launch WiFi service	0
Angola: Marburg virus still spreading, 180 dead	0
Shine of MySpace May Fade a Bit	0
European Shares Mixed After a Jump in Asia	0
Gentle Questioning for U.N. Nominee	0
UK sending additional 500 troops to Afghanistan	0
United States spies accused of illegally bugging the United Nations headquarters	0
How Bethpage Black Was Mastered (For a Day) By a Club Pro	0
21 Things Everyone With A Vagina Should Know About Kegels	1
Everything You Need To Know About The Longest Movie Ever Made	1
Republicans Press Judge About Bias	0
Kristen Wiig Pretending To Be Peyton Manning Is Just Too Much	1
19 Dogs Who Just Don't Want Summer To End	1
18 Moving Photos From Vigils For Paris Held Across Canada	1
19 Starter Kits That Will Help You Be Crafty AF In 2016	1
Kendall Jenner Posed Topless And She Looks Like A Goddess	1
Gorgeous Set Photos From The Upcoming Film About Legendary Trans Activist Marsha P. Johnson	1
Coordinated terrorist attack hits London	0
Obama Lobbies for Release of Second Half of Bailout	0
These Wookiee Cookies Are The Perfect Snack For All You "Star Wars" Fans	1
British Regulator Accuses 3 of Insider Trading	0
24 Hilarious Tweets Every Book Lover Will Appreciate	1
US charges homeless man after plane stolen and crashed in Maryland	0
9 Toilets That Will Make You Choose To Shit Your Pants	1
How Many Of These Books By YouTube Stars Have You Read	1
American pitchman Billy Mays dies at age 50	0
25 Perfect Outfits To Wear For A Fall Wedding	1
New Jersey to consider bikini waxing ban	0
UN criticises Israel's latest settlement plan, angry reaction from US and UK	0
Israeli soldier convicted of killing British activist in Gaza Strip	0
Which Zodiac Sign Should You Date Based On Your Favourite Disney Character	1
France raises security level to red in response to London bombings	0
New Zealand policeman caught speeding	0
Most of Greek workforce participating in a general strike, say unions	0
Bucket 'O' Pups: The Game Show	1
Prices at the pump spike overnight in U.S.	0
Funding for new Museum of Liverpool approved	0
Airlines plan reroutes around Syria as potential for US military intervention increases	0
Europe Lags as U.S. Economy Shows Signs of Recovery	0
Kansas School Board has copyright withheld over teaching Intelligent Design	0
23 Dogs Who've Out-Dogged Themselves	1
For People Who Love Hot Cheetos	1
As Expected, Canada Cuts Key Rate to 1 Percent	0
Billy On The Street Talks Pizza Rat Being Gay, Donald Trump's Anus-Mouth, And Other Hilarious Hot Topics	1
Eight US soldiers killed in Afghanistan after clash with millitants	0
Improve Your Gmail With BuzzFeed's 5-Day Inbox Challenge	1
18 Struggles Everyone Who Hates Crowds Will Relate To	1
Amy Winehouse wax model unveiled	0
12 Unexpectedly Bizarre Moments From British Court Cases	1
Libyan rebels retake town of Brega	0
Citigroup Shakes Up Management Again	0
Brown, Coakley win Massachusetts Senate seat primaries amid low voter turnout	0
5 Stages Of The Yom Kippur Fast, Illustrated By Amy Schumer	1
'Star Wars' headed to TV as weekly series	0
Florida Speaker Steps Down, Citing Corruption Investigation	0
Here's Our First Look At Eddie Redmayne In "Fantastic Beasts And Where To Find Them"	1
Aaron Boone, a Yankee Hero in 2003, Faces Heart Surgery	0
Report finds LOT Airlines plane was lost over London due to pilot error	0
26 State Fair Foods From 2015 That Will Blow Your Mind	1
Clinton meetings fuel speculation over presidential bid	0
Church of Scientology attempting to block 'intolerant' German film	0
Thousands Of People Are Sharing Diplo's Facebook Post About Filming "Lean On" In India	1
If You Don't Know Who The Clermont Twins Are, You Better Ask Somebody	1
Are You More Elf Or Hobbit	1
Write-Downs Take Neiman Marcus to a Loss	0
Maisie Williams Has A YouTube Channel Now And She Brought Sophie Turner	1
Sarah Michelle Gellar Is Ready To Fight Her Next Battle	1
We Know Who You Plan On Spending Valentine's Day With	1
NASA launches two space probes to the moon	0
Andrew Sayers resigns National Museum of Australia directorship	0
First signs of recovery from horse flu outbreak	0
Hurricane Emily hits Grenada	0
American War Hero congressman wants U.S. troops out of Iraq soon	0
Reggae singer Smiley Culture dies during police raid in Surrey, England	0
US Treasury unveils new $100 note	0
Arjun Kapoor Was In "Neerja" And No One Noticed	1
St Paul's cathedral to shut down following 'Occupy' protest	0
Ellen DeGeneres Made Herself A Victoria's Secret Angel And It's Absolutely Amazing	1
Automakers Seek $14 Billion More in Aid	0
17 Underrated Everyday Products That'll Change Your Life In 2016	1
11 Surprising Never Nude Confessions	1
Police exchange shots in South Melbourne, Australia	0
When Someone Farts At Work	1
People Get The Tattoos They Regret Covered Up	1
27 Things For People Who Have Run Out Of Fucks To Give	1
Country Star Jason Aldean Wore Blackface On Halloween To Dress Up As Lil Wayne	1
We Know If You'll Find A Bae In 2016 Based On Your Favorite Social Medium	1
ITMS Canada launched	0
Utah State Keeps Winning With Little Fanfare	0
Steven Moffat Took Our "Which Doctor Who Companion Are You" Quiz	1
19 Pictures That Prove Drunk You Is An Actual Genius	1
US TV host Conan O'Brien rejects NBC's offer to switch his show's time slot	0
Australian Senator arrives at Parliament dressed as a beer bottle	0
8 Photos Of Dogs Before And After Being Rescued	1
60 reported dead in Congo train crash	0
DirecTV tunes out Trio, network in limbo	0
It Looks Like We're Getting Some Amazing New Characters In "Guardians Of The Galaxy 2"	1
As Isiah Thomas Resurfaces, Knicks Rebuild a Franchise	0
A Defeat That Fits the Knicks to a T	0
Britain to Investigate Role in Iraq	0
Crackdowns on Protesters Drape Tehran in Silence	0
Clemens Still Denies Everything	0
Congressman Thad McCotter to run for U.S. President	0
Nomination of U.S. Afghan Commander Revives Questions in Tillman Case	0
'Invitational Games for the Deaf, Taipei 2008' starts, new slogan for 2009 Summer Deaflympics unveiled	0
These Two New Pizza Crusts Are Gonna Blow Your Damn Mind	1
Olympic highlights: August 11, 2008	0
Here's Another Really Good 2015 End-Of-The-Year Mashup	1
We Know How Many Times You Masturbated Last Week	1
Venus Williams Receives Degree From Indiana University East	1
Berlusconi proposes January elections if government fails to gain parliamentary majority	0
Journal Register Seeks Bankruptcy Protection	0
25 Things That Happen When Your Best Friend Gets Married	1
In Loving Memory Of Joe Jonas And Gigi Hadid	1
13 Celebs Who Totally Got Dressed Up For "Star Wars: The Force Awakens"	1
45 Centrist Democrats Protest Secrecy of Health Care Talks	0
Madoff prosecutors want assets from wife and children	0
2 Use Guard Uniforms Made at Prison to Flee	0
Pretax Loss Weakens British Banking Merger	0
What You Say To Someone With Chronic Pain And What They Hear	1
Fire in Universal Studios backlot	0
New Zealand Christmas road toll is at ten	0
Freman Hendrix eclipses Kwame Kilpatrick in Detroit mayoral race	0
US FAA to make airliner fuel tank inertion mandatory over 1996 air disaster	0
You Will Go Nuts Trying To Find The Poop Emoji In These Cupcakes	1
This Colour Test Will Reveal What Kind Of Masturbator You Are	1
Two people confirmed dead in Boston Marathon bombing	0
Three Mutual Funds That Found Glimmers of Hope	0
Goals for Ethanol Production Are in Peril	0
Six Afghan civilians killed after explosion near US military base	0
21 Things Scotland Has That The Rest Of The World Needs To Get In 2016	1
21 Photos Of Jake Gyllenhaal That Really Hit Home	1
UEFA Champions League 2007/08: Rangers, Copenhagen, Tampere and Dinamo Zagreb advance to 3rd Qualifying Round	0
UK submarine hits rocks in Red Sea	0
This Photo Of A Real Deer Posing Next To A Fake Reindeer Is Too Adorable	1
US president Bush visits Canada	0
24 Potato Recipes That Should Be Illegal	1
Canadian scientists protest Harper's attacks on science	0
Can You Finish These Quotes From "Elf"	1
Levee Break Causes Long-Lasting Trouble in Nevada	0
People Revisit Their Old Instagrams	1
Interpol on the hunt for 'Dr. Death'	0
Which Fantastic Magical Beast Are You Based On Your Zodiac Sign	1
United States Army suspends ammo contract for Afghan security forces	0
Santander Offer Pressures Rivals to Match It	0
Here's A Photo Of Buff John Krasinski In "13 Hours" And It's Hard To Handle	1
Indian Women Are Never Taught How To Be Alone, And That's A Problem	1
BSkyB director joins Setanta	0
France Expands Financial Aid for Its Newspapers	0
16 New Year's Resolutions Only Book Nerds Can Relate To	1
Medical helicopter crashes near Chicago, Illinois killing four	0
People Try "Superfoods" For The First Time	1
Emotions Run High Against Hornets as Knicks Halt Skid	0
'Unfounded and unsubstantiated': London policemen cleared of beating Muslim	0
Canadian Judge Convicts Rwandan in 1994 Genocide	0
Suicide bomb kills at least twenty in northwestern Pakistan	0
Christmas arrives early in Rochdale, Greater Manchester	0
Kylie Jenner's Bodyguards Apparently Pushed Jessica Alba So She Sent Flowers	1
Pakistani Police Kill 5 Militants Linked to Taliban	0
Can You Match The Quote To The "Full House" Character	1
Can We Guess Your Fave Disney Villain Song Based On Your Fave Taylor Swift Song	1
Past Eurovision contestants give advice to this year's performers, speculate on who will win	0
What Leadership Quality Suits Your Personality	1
Anushka Sharma Candidly, Thoroughly, PERFECTLY Called Out Bollywood's Sexism	1
Can We Guess How Many Times You Had Sex In 2015	1
Australian anti-terror laws will be delayed	0
18 Animals So Weird They're Probably Fake	1
17 Popular Song Lyrics Everyone Misheard In 2015	1
Argentina to pay off IMF debt	0
This Peeing Drunk With Your BFF Infographic Is Too Real	1
We Know Where You're Going To Meet The Love Of Your Life	1
Somali Forces Battle Insurgents for Control of Capital	0
Suicides of Soldiers Reach High of Nearly 3 Decades	0
Nepal plane crash kills 19	0
Adele Just Dropped Her New Track And People Are Super Excited	1
44 Secret Sentences All College Students Will Understand	1
How Well Do You Actually Know Cher Horowitz	1
This Leaked Video Shows A Reporter Offering A Boy Money In Return For A Staged Interview	1
This Insane POV Video Shows How Terrifying It Is To Escape A Wildfire	1
15 Resolutions To Make Good On In 2016	1
When Hate Speech Comes To Campus	1
18 Pictures That Prove Cats Are Evolving	1
What Should You Watch On Netflix This October	1
Fondly, Greenland Loosens Danish Rule	0
17 Things You Should Never Say To A Female Football Fan	1
Here's Everything That Went Down When Lilly ||Superwoman|| Singh Went On Jimmy Fallon	1
Report: invasion of Iraq provided boost for Al-Qaeda	0
Greek actor Nikos Kourkoulos dies at 73	0
Fares are Low, but Airlines Are Trying to End That	0
Here's 12 Awkward Christmas Gift Stories	1
This Vine Of New York On "Celebrity Big Brother" Is Fucking Perfect	1
World’s largest ice 'Father Christmas' built in China	0
Fifth Expo Gastronomía finishes in Caracas	0
How Reliable Is Your Memory? | Street Tested	1
16 Things That Happen At Every Italian-American Thanksgiving	1
Jennifer Lawrence Hates New Year's Eve For The Same Reason We All Do	1
A Cablevision Customer Grabs the Clicker	0
If You Don't Get 100 On This Quiz You Are A Fucking Moron	1
26 Misconceptions All Bi People Want To Set Straight	1
Banking Industry Showing Signs of a Recovery	0
163 dead after lead poisoning in Nigeria	0
Australian rules football: West Gippsland Football League Semi Finals	0
I.M.F. Planning to Sell Bonds to Finance New Loans	0
Tensions Flare as Russian Soldier Seeks Asylum in Georgia	0
What STD Are You	1
21 Facts You Didn't Know You Needed To Hear	1
Israeli police and Palestinians clash in Jerusalem	0
Mudslides kill at least thirteen in Italy	0
Eurovision 2008: First semi-final held in Belgrade	0
Porfirio Lobo wins Honduran presidential elections	0
Astronomers Find Planet Closer to Size of Earth	0
16 Confessions From Librarians That'll Surprise You	1
Somali pirates now hold 134 Filipino seafarers hostage	0
After Megamerger with Wyeth, Pfizer Gets to Work	0
16 Times Bollywood Stars Gave You Intense Vacation Goals	1
7 Insanely Delicious Ways To Eat Leftover Halloween Candy	1
On Business, Eyes Peeled for Fliers of Another Sort	0
Fred Thompson campaign staffer leaves, Thompson's political past scrutinized	0
Channing Tatum Is The Most Emo Guy At The Golden Globe Awards	1
Take A Look Inside The New "Doctor Who" Coloring Book	1
We Know What Funny Cat GIF You Need To See Today	1
North Korea missile launch looks imminent	0
This Couple Totally Shocked Her Father With This Adorable Pregnancy Announcement	1
Chris Pratt, Anna Faris, And Their Adorable Son Named A Penguin	1
Controversial Brazilian dam gets preliminary approval	0
17 Foods Guaranteed To Excite Any "Star Wars" Fan	1
Chicago's Sears Tower renamed Willis Tower	0
Charles Taylor to Speak at War Crimes Trial	0
Tell Us About Yourself(ie): Jon Glaser	1
Four killed in militant attack on Karachi military base	0
Waitangi day or New Zealand day? United Future calls for a change	0
Wikinews interviews Brian Moore, Socialist Party USA presidential candidate	0
27 "Real Life" Magazine Headlines That Went Way, Way Too Far	1
Enlisting a Global Work Force of Freelancers	0
13 Misogynistic Phrases That Need To Die	1
The 27 Best TV Quotes Of 2015	1
This Couple Set Up A Romantic Date At Taco Bell And It's The Best Thing Ever	1
Medtronic Dispute Shows Need for Device Registry	0
